,year,product,source,target,value
29507,2023,Silver,Germany,Sweden,6154042.688
29508,2023,Silver,Germany,Switzerland,200252299.175
29509,2023,Silver,Germany,Thailand,78353753.901
29510,2023,Silver,Germany,United Arab Emirates,281150.476
29511,2023,Silver,Germany,Tunisia,87102.307
29512,2023,Silver,Germany,Türkiye,34668519.215
29513,2023,Silver,Germany,North Macedonia,1403045.15
29514,2023,Silver,Germany,Egypt,5597.627
29515,2023,Silver,Germany,United Kingdom,254179970.503
29516,2023,Silver,Germany,USA,203923064.784
29517,2023,Silver,Ghana,Rep. of Korea,4723685.352
29518,2023,Silver,Germany,Switzerland,3350937.644
29519,2023,Silver,Hungary,Austria,299690.0
29520,2023,Silver,Hungary,Belgium,1306256.0
29521,2023,Silver,Hungary,Bulgaria,79665.0
29522,2023,Silver,Hungary,China,625082.0
29523,2023,Silver,Hungary,Czechia,1387186.0
29524,2023,Silver,Hungary,Finland,412840.0
29525,2023,Silver,Hungary,France,735957.0
29526,2023,Silver,Hungary,Germany,4008133.0
29527,2023,Silver,Hungary,Greece,1312.0
29528,2023,Silver,Hungary,Indonesia,303551.0
29529,2023,Silver,Hungary,Ireland,88117.0
29530,2023,Silver,Hungary,Italy,2523315.0
29531,2023,Silver,Hungary,Rep. of Korea,95091.0
29532,2023,Silver,Hungary,Lithuania,124240.0
29533,2023,Silver,Hungary,Malaysia,460614.0
29534,2023,Silver,Hungary,Mauritius,184468.0
29535,2023,Silver,Hungary,Mexico,793592.0
29536,2023,Silver,Hungary,Morocco,119888.0
29537,2023,Silver,Hungary,Netherlands,3942.0
29538,2023,Silver,Hungary,Norway,82809.0
29539,2023,Silver,Hungary,Poland,1434589.0
29540,2023,Silver,Hungary,Portugal,569760.0
29541,2023,Silver,Hungary,Romania,4476940.0
29542,2023,Silver,Hungary,Serbia,52518.0
29543,2023,Silver,Hungary,India,62229.0
29544,2023,Silver,Hungary,Slovakia,492243.0
29545,2023,Silver,Hungary,Slovenia,613016.0
29546,2023,Silver,Hungary,Spain,365933.0
29547,2023,Silver,Hungary,Sweden,1328.0
29548,2023,Silver,Hungary,Switzerland,64639.0
29549,2023,Silver,Hungary,Türkiye,2338762.0
29550,2023,Silver,Hungary,Ukraine,179389.0
29551,2023,Silver,Hungary,North Macedonia,3224.0
29552,2023,Silver,Hungary,United Kingdom,938722.0
29553,2023,Silver,Hungary,USA,1552981.0
29554,2023,Silver,Iceland,Germany,4022.24
29555,2023,Silver,Indonesia,Australia,6519476.63
29556,2023,Silver,Indonesia,Germany,40710.845
29557,2023,Silver,Indonesia,"China, Hong Kong SAR",28995232.91
29558,2023,Silver,Indonesia,Singapore,35975335.59
29559,2023,Silver,Indonesia,Viet Nam,1359981.04
29560,2023,Silver,Indonesia,Switzerland,2438816.62
29561,2023,Silver,Indonesia,Thailand,347499.56
29562,2023,Silver,Indonesia,United Arab Emirates,2812959.91
29563,2023,Silver,Ireland,Australia,1072.618
29564,2023,Silver,Ireland,Canada,121.102
29565,2023,Silver,Ireland,Rep. of Korea,11332.776
29566,2023,Silver,Ireland,Kyrgyzstan,75.689
29567,2023,Silver,Ireland,United Arab Emirates,843.39
29568,2023,Silver,Ireland,United Kingdom,570027.516
29569,2023,Silver,Ireland,USA,439081.561
29570,2023,Silver,Israel,Australia,10000.0
29571,2023,Silver,Israel,Belgium,3000.0
29572,2023,Silver,Israel,Italy,4345000.0
29573,2023,Silver,Israel,Switzerland,1000.0
29574,2023,Silver,Israel,Türkiye,877000.0
29575,2023,Silver,Israel,USA,99000.0
29576,2023,Silver,Italy,Albania,1912235.448
29577,2023,Silver,Italy,Algeria,188138.577
29578,2023,Silver,Italy,Argentina,111243.078
29579,2023,Silver,Italy,Australia,5303.623
29580,2023,Silver,Italy,Austria,2427341.006
29581,2023,Silver,Italy,Bahrain,141661.327
29582,2023,Silver,Italy,Armenia,65747.62
29583,2023,Silver,Italy,Belgium,973537.502
29584,2023,Silver,Italy,Bosnia Herzegovina,18895.169
29585,2023,Silver,Italy,Brazil,341806.311
29586,2023,Silver,Italy,Bulgaria,161104291.667
29587,2023,Silver,Italy,Canada,543708.357
29588,2023,Silver,Italy,Sri Lanka,333602.726
29589,2023,Silver,Italy,Chile,20025.095
29590,2023,Silver,Italy,China,391624.681
29591,2023,Silver,Italy,Colombia,177742.18
29592,2023,Silver,Italy,Croatia,420922.736
29593,2023,Silver,Italy,Cyprus,50413.068
29594,2023,Silver,Italy,Czechia,8078702.819
29595,2023,Silver,Italy,Denmark,844833.017
29596,2023,Silver,Italy,Dominican Rep.,181486.613
29597,2023,Silver,Italy,Estonia,300561.32
29598,2023,Silver,Italy,Finland,702286.131
29599,2023,Silver,Italy,France,41487076.741
29600,2023,Silver,Italy,Georgia,25073.538
29601,2023,Silver,Italy,Germany,30544079.291
29602,2023,Silver,Italy,Greece,2710114.376
29603,2023,Silver,Italy,Guatemala,1478.094
29604,2023,Silver,Italy,"China, Hong Kong SAR",2106838.931
29605,2023,Silver,Italy,Hungary,7008029.551
29606,2023,Silver,Italy,Iceland,88818.648
29607,2023,Silver,Italy,Indonesia,134694.713
29608,2023,Silver,Italy,Iran,12066.958
29609,2023,Silver,Italy,Iraq,24144.728
29610,2023,Silver,Italy,Ireland,207078.078
29611,2023,Silver,Italy,Israel,20989085.824
29612,2023,Silver,Italy,Japan,241954.398
29613,2023,Silver,Italy,Kazakhstan,11815.022
29614,2023,Silver,Italy,Jordan,2843283.419
29615,2023,Silver,Italy,Rep. of Korea,1752959.174
29616,2023,Silver,Italy,Kuwait,2086.848
29617,2023,Silver,Italy,Lebanon,141815.948
29618,2023,Silver,Italy,Latvia,164244.703
29619,2023,Silver,Italy,Lithuania,497313.283
29620,2023,Silver,Italy,"China, Macao SAR",40488.103
29621,2023,Silver,Italy,Malaysia,3045027.599
29622,2023,Silver,Italy,Malta,41580.185
29623,2023,Silver,Italy,Mauritania,5676.66
29624,2023,Silver,Italy,Mauritius,29454.838
29625,2023,Silver,Italy,Mexico,1127637.744
29626,2023,Silver,Italy,Rep. of Moldova,15873.023
29627,2023,Silver,Italy,Morocco,466689.593
29628,2023,Silver,Italy,Oman,1540.808
29629,2023,Silver,Italy,Nepal,3455.735
29630,2023,Silver,Italy,Netherlands,2864865.541
29631,2023,Silver,Italy,New Zealand,5784.787
29632,2023,Silver,Italy,Norway,460089.529
29633,2023,Silver,Italy,Peru,21630.779
29634,2023,Silver,Italy,Philippines,12442.158
29635,2023,Silver,Italy,Poland,4359574.518
29636,2023,Silver,Italy,Portugal,1606014.769
29637,2023,Silver,Italy,Qatar,93099.391
29638,2023,Silver,Italy,Romania,1978914.04
29639,2023,Silver,Italy,Russian Federation,4316887.114
29640,2023,Silver,Italy,Saudi Arabia,794309.66
29641,2023,Silver,Italy,Serbia,472651.708
29642,2023,Silver,Italy,India,30021554.068
29643,2023,Silver,Italy,Singapore,214907.545
29644,2023,Silver,Italy,Slovakia,4019961.02
29645,2023,Silver,Italy,Viet Nam,462398.038
29646,2023,Silver,Italy,Slovenia,1605136.779
29647,2023,Silver,Italy,South Africa,189752.911
29648,2023,Silver,Italy,Spain,96072399.341
29649,2023,Silver,Italy,Sweden,1893452.731
29650,2023,Silver,Italy,Switzerland,124610516.657
29651,2023,Silver,Italy,Tajikistan,12555.691
29652,2023,Silver,Italy,Thailand,21950783.435
29653,2023,Silver,Italy,United Arab Emirates,1612347.759
29654,2023,Silver,Italy,Tunisia,431525.656
29655,2023,Silver,Italy,Türkiye,5153873.365
29656,2023,Silver,Italy,Ukraine,376951.866
29657,2023,Silver,Italy,North Macedonia,8011.119
29658,2023,Silver,Italy,Egypt,2973812.004
29659,2023,Silver,Italy,United Kingdom,46853226.924
29660,2023,Silver,Italy,USA,119009815.523
29661,2023,Silver,Italy,Uruguay,38361.248
29662,2023,Silver,Italy,Uzbekistan,9038.324
29663,2023,Silver,Japan,Australia,51732.752
29664,2023,Silver,Japan,Austria,1020960.236
29665,2023,Silver,Japan,Bangladesh,3231.518
29666,2023,Silver,Japan,Belgium,4038820.352
29667,2023,Silver,Japan,Brazil,495069.908
29668,2023,Silver,Japan,Bulgaria,312268.513
29669,2023,Silver,Japan,Cambodia,32799.191
29670,2023,Silver,Japan,Canada,124157.181
29671,2023,Silver,Japan,Sri Lanka,17431.688
29672,2023,Silver,Japan,China,864717182.144
29673,2023,Silver,Japan,Costa Rica,9317.305
29674,2023,Silver,Japan,Cyprus,9844.028
29675,2023,Silver,Japan,Czechia,23311555.252
29676,2023,Silver,Japan,Denmark,10641.231
29677,2023,Silver,Japan,El Salvador,21403.465
29678,2023,Silver,Japan,Finland,18285.834
29679,2023,Silver,Japan,France,680661.511
29680,2023,Silver,Japan,Germany,21376303.33
29681,2023,Silver,Japan,"China, Hong Kong SAR",22615875.014
29682,2023,Silver,Japan,Hungary,231039.267
29683,2023,Silver,Japan,Indonesia,11234135.768
29684,2023,Silver,Japan,Israel,590933.515
29685,2023,Silver,Japan,Italy,1889626.311
29686,2023,Silver,Japan,Rep. of Korea,65647972.35
29687,2023,Silver,Japan,Luxembourg,367617.148
29688,2023,Silver,Japan,Malaysia,55786455.679
29689,2023,Silver,Japan,Malta,21446.172
29690,2023,Silver,Japan,Mexico,7462093.559
29691,2023,Silver,Japan,Morocco,298331.704
29692,2023,Silver,Japan,Netherlands,52579.78
29693,2023,Silver,Japan,New Zealand,644588.095
29694,2023,Silver,Japan,Marshall Isds,1715.409
29695,2023,Silver,Japan,Panama,4249.374
29696,2023,Silver,Japan,Philippines,14164282.249
29697,2023,Silver,Japan,Poland,10351205.462
29698,2023,Silver,Japan,Portugal,211465.097
29699,2023,Silver,Japan,Romania,3872.127
29700,2023,Silver,Japan,India,3469539.427
29701,2023,Silver,Japan,Singapore,76786799.705
29702,2023,Silver,Japan,Viet Nam,21702828.957
29703,2023,Silver,Japan,Slovenia,297819.217
29704,2023,Silver,Japan,Spain,150372.333
29705,2023,Silver,Japan,Sweden,128257.08
29706,2023,Silver,Japan,Switzerland,2639857.981
29707,2023,Silver,Japan,Thailand,46064840.939
29708,2023,Silver,Japan,United Arab Emirates,121153.435
29709,2023,Silver,Japan,Türkiye,44337.275
29710,2023,Silver,Japan,Egypt,2662.087
29711,2023,Silver,Japan,United Kingdom,42084316.025
29712,2023,Silver,Japan,USA,21174618.2
29713,2023,Silver,Kazakhstan,Germany,2914332.9
29714,2023,Silver,Kazakhstan,Russian Federation,758055.0
29715,2023,Silver,Kazakhstan,India,27795927.2
29716,2023,Silver,Kazakhstan,Switzerland,1710058.71
29717,2023,Silver,Kazakhstan,United Arab Emirates,19103950.88
29718,2023,Silver,Kazakhstan,Türkiye,19275126.51
29719,2023,Silver,Kazakhstan,United Kingdom,442373594.59
29720,2023,Silver,Kazakhstan,USA,118583526.91
29721,2023,Silver,Kazakhstan,Uzbekistan,10396496.8
29722,2023,Silver,Jordan,Italy,903277.561
29723,2023,Silver,Jordan,Syria,1408.451
29724,2023,Silver,Rep. of Korea,Australia,143486125.0
29725,2023,Silver,Rep. of Korea,Brazil,838367.0
29726,2023,Silver,Rep. of Korea,Bulgaria,19212.0
29727,2023,Silver,Rep. of Korea,Myanmar,693233.0
29728,2023,Silver,Rep. of Korea,Canada,185633169.0
29729,2023,Silver,Rep. of Korea,China,24951267.0
29730,2023,Silver,Rep. of Korea,Czechia,18651.0
29731,2023,Silver,Rep. of Korea,Estonia,7459.0
29732,2023,Silver,Rep. of Korea,France,141033.0
29733,2023,Silver,Rep. of Korea,Germany,6842057.0
29734,2023,Silver,Rep. of Korea,Ghana,1274.0
29735,2023,Silver,Rep. of Korea,"China, Hong Kong SAR",124321447.0
29736,2023,Silver,Rep. of Korea,Indonesia,5577645.0
29737,2023,Silver,Rep. of Korea,Israel,49.0
29738,2023,Silver,Rep. of Korea,Italy,1529747.0
29739,2023,Silver,Rep. of Korea,Japan,835600537.0
29740,2023,Silver,Rep. of Korea,Malaysia,2902975.0
29741,2023,Silver,Rep. of Korea,Malta,651968.0
29742,2023,Silver,Rep. of Korea,Mexico,977554.0
29743,2023,Silver,Rep. of Korea,Netherlands,56542.0
29744,2023,Silver,Rep. of Korea,New Zealand,495825.0
29745,2023,Silver,Rep. of Korea,Pakistan,8964.0
29746,2023,Silver,Rep. of Korea,Philippines,1494339.0
29747,2023,Silver,Rep. of Korea,Poland,714055.0
29748,2023,Silver,Rep. of Korea,Portugal,41754.0
29749,2023,Silver,Rep. of Korea,Russian Federation,350083.0
29750,2023,Silver,Rep. of Korea,Saudi Arabia,96671.0
29751,2023,Silver,Rep. of Korea,Serbia,844405.0
29752,2023,Silver,Rep. of Korea,India,20242828.0
29753,2023,Silver,Rep. of Korea,Singapore,1152567.0
29754,2023,Silver,Rep. of Korea,Slovakia,146697.0
29755,2023,Silver,Rep. of Korea,Viet Nam,8702183.0
29756,2023,Silver,Rep. of Korea,South Africa,3318.0
29757,2023,Silver,Rep. of Korea,Spain,4424583.0
29758,2023,Silver,Rep. of Korea,Switzerland,4992589.0
29759,2023,Silver,Rep. of Korea,Thailand,13615345.0
29760,2023,Silver,Rep. of Korea,Türkiye,190253.0
29761,2023,Silver,Rep. of Korea,Egypt,243016.0
29762,2023,Silver,Rep. of Korea,United Kingdom,29467572.0
29763,2023,Silver,Rep. of Korea,USA,232804882.0
29764,2023,Silver,Kuwait,United Arab Emirates,416.685
29765,2023,Silver,Kuwait,Egypt,65041.949
29766,2023,Silver,Kyrgyzstan,"China, Hong Kong SAR",794067.0
29767,2023,Silver,Lebanon,Italy,375616.0
29768,2023,Silver,Lebanon,Qatar,3000.0
29769,2023,Silver,Latvia,Czechia,27.032
29770,2023,Silver,Lithuania,Czechia,260.0
29771,2023,Silver,Lithuania,Denmark,18.0
29772,2023,Silver,Lithuania,Estonia,5.0
29773,2023,Silver,Lithuania,Germany,584016.0
29774,2023,Silver,Lithuania,Kazakhstan,242.0
29775,2023,Silver,Lithuania,Latvia,16970.0
29776,2023,Silver,Lithuania,Poland,41.0
29777,2023,Silver,Lithuania,Russian Federation,153108.0
29778,2023,Silver,Lithuania,Ukraine,29045.0
29779,2023,Silver,Luxembourg,Belgium,171043.007
29780,2023,Silver,Luxembourg,Germany,30299.255
29781,2023,Silver,Luxembourg,Greece,352.764
29782,2023,Silver,Luxembourg,Switzerland,1302.756
29783,2023,Silver,Malaysia,Australia,36510.358
29784,2023,Silver,Malaysia,China,657288.623
29785,2023,Silver,Malaysia,Czechia,43274.784
29786,2023,Silver,Malaysia,Germany,579049.103
29787,2023,Silver,Malaysia,"China, Hong Kong SAR",1626364.651
29788,2023,Silver,Malaysia,Indonesia,3844.211
29789,2023,Silver,Malaysia,Italy,11081.818
29790,2023,Silver,Malaysia,Japan,3841079.326
29791,2023,Silver,Malaysia,New Zealand,501106.691
29792,2023,Silver,Malaysia,India,50091.615
29793,2023,Silver,Malaysia,Singapore,1023587.434
29794,2023,Silver,Malaysia,Viet Nam,3703.441
29795,2023,Silver,Malaysia,Thailand,86280.306
29796,2023,Silver,Malaysia,United Arab Emirates,995.697
29797,2023,Silver,Malaysia,United Kingdom,81889.898
29798,2023,Silver,Malaysia,USA,376295.251
29799,2023,Silver,Mali,United Arab Emirates,8558.019
29800,2023,Silver,Malta,Italy,7816.491
29801,2023,Silver,Mexico,Brazil,7587568.0
29802,2023,Silver,Mexico,Canada,2248722.0
29803,2023,Silver,Mexico,China,7460.0
29804,2023,Silver,Mexico,Italy,2504888.0
29805,2023,Silver,Mexico,India,467384.0
29806,2023,Silver,Mexico,Switzerland,2611162.0
29807,2023,Silver,Mexico,USA,2679280469.0
29808,2023,Silver,Hungary,China,625082.0
29809,2023,Silver,Hungary,Indonesia,303551.0
29810,2023,Silver,Hungary,Rep. of Korea,95091.0
29811,2023,Silver,Hungary,Malaysia,460614.0
29812,2023,Silver,Hungary,Mauritius,184468.0
29813,2023,Silver,Hungary,Mexico,793592.0
29814,2023,Silver,Hungary,Morocco,119888.0
29815,2023,Silver,Hungary,Norway,82809.0
29816,2023,Silver,Hungary,Serbia,52518.0
29817,2023,Silver,Hungary,India,62229.0
29818,2023,Silver,Hungary,Switzerland,64639.0
29819,2023,Silver,Hungary,Türkiye,2338762.0
29820,2023,Silver,Hungary,Ukraine,179389.0
29821,2023,Silver,Hungary,United Kingdom,938722.0
29822,2023,Silver,Hungary,USA,1552981.0
29823,2023,Silver,Luxembourg,Switzerland,1302.756
29824,2023,Silver,Hungary,North Macedonia,3224.0
29825,2023,Silver,Hungary,Austria,299690.0
29826,2023,Silver,Hungary,Belgium,1306256.0
29827,2023,Silver,Hungary,Bulgaria,79665.0
29828,2023,Silver,Hungary,Czechia,1387186.0
29829,2023,Silver,Hungary,Finland,412840.0
29830,2023,Silver,Hungary,France,735957.0
29831,2023,Silver,Hungary,Germany,4008133.0
29832,2023,Silver,Hungary,Greece,1312.0
29833,2023,Silver,Hungary,Ireland,88117.0
29834,2023,Silver,Hungary,Italy,2523315.0
29835,2023,Silver,Hungary,Lithuania,124240.0
29836,2023,Silver,Hungary,Netherlands,3942.0
29837,2023,Silver,Hungary,Poland,1434589.0
29838,2023,Silver,Hungary,Portugal,569760.0
29839,2023,Silver,Hungary,Romania,4476940.0
29840,2023,Silver,Hungary,Slovakia,492243.0
29841,2023,Silver,Hungary,Slovenia,613016.0
29842,2023,Silver,Hungary,Spain,365933.0
29843,2023,Silver,Hungary,Sweden,1328.0
29844,2023,Silver,Luxembourg,Belgium,171043.007
29845,2023,Silver,Luxembourg,Germany,30299.255
29846,2023,Silver,Luxembourg,Greece,352.764
29847,2023,Silver,Mongolia,Switzerland,2973772.641
29848,2023,Silver,Morocco,Italy,29583652.12
29849,2023,Silver,Morocco,Mauritania,247.547
29850,2023,Silver,Morocco,Spain,18349.538
29851,2023,Silver,Morocco,Switzerland,78954694.213
29852,2023,Silver,Morocco,United Arab Emirates,17854069.095
29853,2023,Silver,Netherlands,Australia,1660.829
29854,2023,Silver,Netherlands,Austria,60863.529
29855,2023,Silver,Netherlands,Belgium,8575827.961
29856,2023,Silver,Netherlands,Bulgaria,48741.427
29857,2023,Silver,Netherlands,Canada,55522.062
29858,2023,Silver,Netherlands,Sri Lanka,1038.018
29859,2023,Silver,Netherlands,Chile,307.08
29860,2023,Silver,Netherlands,China,349874.738
29861,2023,Silver,Netherlands,Croatia,4173.697
29862,2023,Silver,Netherlands,Cyprus,5762.08
29863,2023,Silver,Netherlands,Czechia,84878.505
29864,2023,Silver,Netherlands,Denmark,19684.495
29865,2023,Silver,Netherlands,Estonia,4754.338
29866,2023,Silver,Netherlands,Finland,36343.601
29867,2023,Silver,Netherlands,France,10958046.547
29868,2023,Silver,Netherlands,Germany,24165682.189
29869,2023,Silver,Netherlands,Greece,10884.05
29870,2023,Silver,Netherlands,"China, Hong Kong SAR",435904.794
29871,2023,Silver,Netherlands,Hungary,999176.544
29872,2023,Silver,Netherlands,Iceland,8006.794
29873,2023,Silver,Netherlands,Indonesia,6703.865
29874,2023,Silver,Netherlands,Ireland,359241.768
29875,2023,Silver,Netherlands,Israel,124223.708
29876,2023,Silver,Netherlands,Italy,495964.941
29877,2023,Silver,Netherlands,Côte d'Ivoire,91.908
29878,2023,Silver,Netherlands,Japan,1787.337
29879,2023,Silver,Netherlands,Rep. of Korea,132901.97
29880,2023,Silver,Netherlands,Kyrgyzstan,2252.283
29881,2023,Silver,Netherlands,Lebanon,100.558
29882,2023,Silver,Netherlands,Latvia,8845.859
29883,2023,Silver,Netherlands,Lithuania,29255.885
29884,2023,Silver,Netherlands,Luxembourg,15039.365
29885,2023,Silver,Netherlands,Malaysia,84852.555
29886,2023,Silver,Netherlands,Malta,58389.587
29887,2023,Silver,Netherlands,Mexico,213089.932
29888,2023,Silver,Netherlands,Morocco,7667102.781
29889,2023,Silver,Netherlands,Norway,22546.613
29890,2023,Silver,Netherlands,Philippines,134181.111
29891,2023,Silver,Netherlands,Poland,618694.335
29892,2023,Silver,Netherlands,Portugal,730988.407
29893,2023,Silver,Netherlands,Romania,64723.658
29894,2023,Silver,Netherlands,India,47286.039
29895,2023,Silver,Netherlands,Singapore,2938.888
29896,2023,Silver,Netherlands,Slovakia,302189.71
29897,2023,Silver,Netherlands,Slovenia,5080.881
29898,2023,Silver,Netherlands,South Africa,86287.398
29899,2023,Silver,Netherlands,Spain,98571.691
29900,2023,Silver,Netherlands,Suriname,21084.738
29901,2023,Silver,Netherlands,Sweden,25933.147
29902,2023,Silver,Netherlands,Switzerland,196869.821
29903,2023,Silver,Netherlands,Türkiye,27228.506
29904,2023,Silver,Netherlands,Ukraine,2850.224
29905,2023,Silver,Netherlands,Egypt,11998.838
29906,2023,Silver,Netherlands,United Kingdom,70119.189
29907,2023,Silver,Netherlands,USA,1005186.235
29908,2023,Silver,Aruba,USA,250.279
29909,2023,Silver,New Zealand,Australia,632313.871
29910,2023,Silver,New Zealand,Canada,427957.335
29911,2023,Silver,New Zealand,Cook Isds,218.615
29912,2023,Silver,New Zealand,"China, Hong Kong SAR",859.722
29913,2023,Silver,New Zealand,Thailand,859.722
29914,2023,Silver,New Zealand,USA,455381.853
29915,2023,Silver,New Zealand,Samoa,976.399
29916,2023,Silver,Nicaragua,Canada,8307465.21
29917,2023,Silver,Nicaragua,Guatemala,231.0
29918,2023,Silver,Nicaragua,Italy,76488.6
29919,2023,Silver,Nicaragua,Switzerland,1820937.21
29920,2023,Silver,Nicaragua,USA,18212181.51
29921,2023,Silver,Norway,Denmark,118230.991
29922,2023,Silver,Norway,Germany,176011.61
29923,2023,Silver,Norway,Netherlands,1978.639
29924,2023,Silver,Norway,Poland,153466.622
29925,2023,Silver,Norway,Saudi Arabia,956890.936
29926,2023,Silver,Norway,Sweden,6475799.14
29927,2023,Silver,Norway,Switzerland,8242857.111
29928,2023,Silver,Norway,Trinidad and Tobago,2551.229
29929,2023,Silver,Norway,United Kingdom,2007.75
29930,2023,Silver,Norway,USA,4206544.994
29931,2023,Silver,Pakistan,Japan,602.048
29932,2023,Silver,Pakistan,Qatar,2333.014
